review,aspect,prep,yake,tfidf,pmi,mle,dice,count,merged,vlt5,Google,BigScience,Facebook,Bode
"Apartamento muito bom, espaçoso, confortavel e completo com toda a estrutura necessaria. A avaliação baixa para serviço, deve-se apenas a ser um Flat e ter poucos serviços, o que ja sabiamos.  Localização a 300 metros da linha mais proxima de metro e a +- 500 metros de outras duas linhas, o que tambem considero bom.","['servico', 'localizacao', 'apartamento']",apartamento bom espacoso confortavel completo toda estrutura necessaria avaliacao baixa servico deve apenas flat ter poucos servicos sabiamos localizacao 300 metros linha proxima metro 500 metros outras duas linhas considero bom,"['bom', 'confortavel', 'servico', 'localizacao', 'metro', 'duas']","['apartamento', 'bom', 'confortavel', 'servico', 'localizacao', 'metro']",[],"['bom', 'confortavel', 'servico', 'localizacao', 'metro', 'duas']",[],"['bom', 'confortavel', 'servico', 'localizacao', 'metro', 'duas']","['servico', 'duas', 'apartamento', 'bom', 'confortavel', 'metro', 'localizacao']","avaliação, apartamento muito bom, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação baixa, avaliação muito bom, localização","apartamento, estrutura, strutural"," apartamento, muito, bom, espaçoso, confortavel, e, completo, com, toda, a, estrutura, necessaria. "," Wow, that's a lot of words. I didn't know they spoke that many languages."," 

[apartamento, espaçoso, confortavel, completo, serviço, localização, 300, 500, metro, linha, outras, duas]

A lista de palavras mais relevantes é: apartamento, espaçoso, confortavel, completo, serviço, localização, 300, 500, metro, linha, outras,"
"Apesar de não ter muito direito de reclamar pelo hotel ser barato, mas é importante deixar minha manifestação. O elevador da morte que dá uns trancos quase parando. Hotel de faixada, ou seja, linda faixada e entrada, porém os apartamentos são muito ruins. Na época que fui a Porto alegre estava muito quente e não tinha ar condicionado, somente um ventilador que fazia o calor se espalhar. Internet lenta. Mas no geral o preço é bom.","['apartamento', 'hotel', 'elevador', 'preco', 'internet']",apesar ter direito reclamar hotel barato importante deixar manifestacao elevador morte uns trancos quase parando hotel faixada linda faixada entrada porem apartamentos ruins epoca porto alegre quente ar condicionado somente ventilador fazia calor espalhar internet lenta geral preco bom,"['hotel', 'porem', 'condicionado', 'internet', 'preco', 'bom']","['apesar', 'hotel', 'barato', 'porem', 'preco', 'bom']",[],"['apesar', 'hotel', 'porem', 'ar', 'condicionado', 'internet', 'preco', 'bom']",[],"['apesar', 'hotel', 'porem', 'ar', 'condicionado', 'internet', 'preco', 'bom']","['preco', 'barato', 'condicionado', 'ar', 'internet', 'bom', 'hotel', 'porem', 'apesar']","hotel, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada, hotel de faixada","hotel, preço, tranco"," apesar, de, não, ter, muito, direito, de, reclamar, pelo, hotel, ser, barato, mas, é, importante, deixar, minha, manifestação, o, elevador, da, morte, que, dá, uns, trancos, quase, parando, hotel, de, faixada, ou, seja, linda, faixada, e, entrada, porém, os, apartamentos, são, muito, ruins, na, época, que, fui, a, porto, alegre, estava, muito, quente, e, não, tinha, ar, condicionado, somente, um, ventilador, que, fazia, o, calor, se, espalhar, internet, lenta, mas, no, geral, o, preço, é, bom"," Wow, that's a lot of words. Do you speak any other languages other than English?"," 

- Apesar de não ter muito direito de reclamar pelo hotel ser barato, mas é importante deixar minha manifestação.
- O elevador da morte que dá uns trancos quase parando.
- Hotel de faixada, ou seja, linda faixada e entrada, porém os apartamentos são muito ruins.
- Na época"
"Apesar na baita localização - muito próximo a Estação Rodoviária (Trem e Ônibus) o Hotel é terrível. Péssimas instalações, tanto de quarto, como de infraestrutura. Lá tudo é baixo, tem que se andar praticamente abaixado. Não há elevador e o Hotel começa a partir do 2º pavimento do prédio, logo escadas. Não me arrisquei no café da manhã, acredito que também não seja dos melhores.","['quarto', 'localizacao', 'hotel', 'escada', 'instalacoes', 'rodoviaria', 'elevador']",apesar baita localizacao proximo estacao rodoviaria trem onibus hotel terrivel pessimas instalacoes tanto quarto infraestrutura la tudo baixo andar praticamente abaixado elevador hotel comeca partir 2o pavimento predio logo escadas arrisquei cafe manha acredito melhores,"['localizacao', 'proximo', 'estacao', 'hotel', 'quarto', 'tudo', 'cafe', 'manha']","['apesar', 'localizacao', 'proximo', 'estacao', 'hotel', 'quarto', 'tudo', 'cafe']",[],"['apesar', 'localizacao', 'proximo', 'estacao', 'hotel', 'quarto', 'la', 'tudo', 'cafe', 'manha']",[],"['apesar', 'localizacao', 'proximo', 'estacao', 'hotel', 'quarto', 'la', 'tudo', 'cafe', 'manha']","['cafe', 'estacao', 'proximo', 'manha', 'hotel', 'quarto', 'la', 'apesar', 'tudo', 'localizacao']","Hotel, Estação Rodoviária, Hotel é terrível, localization","list, pavimento, quarto"," apesar, na, baita, localização, muito, próximo, estação, rodoviária, trem, ônibus, hotel, terrível, péssimas, instalações, tanto, quarto, como, infraestrutura, lá, tudo, baixo, tem, que, andar, praticamente, abaixado, não, há, elevador, hotel, começa, partir, segundo, pavimento, logo, escadas, arrisquei, café, acredito, também, dos, melhores."," Wow, I didn't know there were so many varieties of spanish. I only speak english."," 

- Base
- Trem
- Ônibus
- Estação Rodoviária
- Trem
- Ônibus
- Estação Rodoviária
- Trem
- Ônibus
- Estação Rodoviária
- Trem
- Ônibus
- Estação Rodoviária
- Trem
- Ônibus
- Estação Rodoviária
"
"Banheiro sem box com chuveiro que vazava água pelas juntas.  O chão do quarto estava bastante sujo e engordurado.   Não trocaram as toalhas e tinha um barata no banheiro.  O colchão era muito ruim e deformado e havia muito barulho nos corredores.  Apesar do hotel ficar bem perto de uma estação de metrô, o local da cidade não é bom.","['toalha', 'hotel', 'chuveiro', 'quarto', 'colchao']",banheiro box chuveiro vazava agua juntas chao quarto bastante sujo engordurado trocaram toalhas barata banheiro colchao ruim deformado havia barulho corredores apesar hotel ficar bem perto estacao metro local cidade bom,"['banheiro', 'quarto', 'ruim', 'hotel', 'ficar', 'bem', 'perto', 'estacao', 'metro', 'cidade', 'bom']","['box', 'quarto', 'ruim', 'apesar', 'hotel', 'ficar', 'bem', 'perto', 'estacao', 'metro', 'bom']",[],"['banheiro', 'quarto', 'ruim', 'apesar', 'hotel', 'ficar', 'bem', 'perto', 'estacao', 'metro', 'cidade', 'bom']",[],"['banheiro', 'quarto', 'ruim', 'apesar', 'hotel', 'ficar', 'bem', 'perto', 'estacao', 'metro', 'cidade', 'bom']","['estacao', 'bom', 'banheiro', 'ficar', 'apesar', 'quarto', 'hotel', 'cidade', 'metro', 'perto', 'ruim', 'box', 'bem']","banheiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro, chuveiro","banheiro, cho, quarto"," box, que vazava água pelas juntas, chuveiro, chão, sujo, engordurado, toalhas, barata, colchão, ruim, deformado, corredores, metrô, local.", Banjos are the smallest and highest pitched instrument in the genus.," 

[Banheiro, chão, quarto, chuveiro, água, juntas, chão, barata, colchão, barulho, hotel, estação, metrô, local, cidade]

O chão do quarto estava bastante sujo e engordurado.

O colchão era muito ruim e deformado e havia muito barul"
"Bem localizado para quem quiser estar no centro de Porto Alegre , perto da Praça da Algandega e MARGS. Muito próximo da Casa de Mario Quintana para visitar exposições e tomar um café. Caminhada até o Mercado Público bem como visitar o Gasometro a pé .",['praca'],bem localizado quiser centro porto alegre perto praca algandega margs proximo casa mario quintana visitar exposicoes tomar cafe caminhada mercado publico bem visitar gasometro pe,"['bem', 'localizado', 'centro', 'perto', 'proximo', 'cafe']","['bem', 'localizado', 'centro', 'perto', 'proximo', 'cafe']",[],"['bem', 'localizado', 'centro', 'perto', 'proximo', 'cafe']",[],"['bem', 'localizado', 'centro', 'perto', 'proximo', 'cafe']","['cafe', 'proximo', 'centro', 'perto', 'localizado', 'bem']","analysis, visit","alegre, casa, expositor, praça, visit"," Mercado Público, Praça da Alagandega, Gasometro, Casa de Mario Quintana, MARGS, and Caminha. This was done by using a morphological analyser and the Portuguese dictionary based on the CODEX2 project. In the next version, we plan to add synonyms, hyponyms, and collocations, as well as add other languages."," Wow, that's a lot of words. I didn't know they spoke that many languages."," 

[Bem localizado, Porto Alegre, Praça da Algandega, MARGS, Casa de Mario Quintana, exposições, café, Mercado Público, Gasometro].

Explanation:

A frase ""Bem localizado para quem quiser estar no centro de Porto Alegre, perto da Praça da Algandega e MAR"
"Bem localizado, atendimento correto e preço justo. Os quartos amplos, ficamos em 4 em um quarto e não ficamos nada apertados. farmácia, táxi, restaurante, pontos turísticos , tudo perto. na primeira noite saímos a caminhar e encontramos na primeira esquina um maravilhoso restaurante. Vai a pé a Grande Central , a 5 avenida, ao central park, rockefeller center. Repetiria este hotel em próxima passagem po NYC.","['hotel', 'preco', 'atendimento']",bem localizado atendimento correto preco justo quartos amplos ficamos 4 quarto ficamos nada apertados farmacia taxi restaurante pontos turisticos tudo perto primeira noite saimos caminhar encontramos primeira esquina maravilhoso restaurante vai pe grande central 5 avenida central park rockefeller center repetiria hotel proxima passagem po nyc,"['bem', 'localizado', 'atendimento', 'preco', 'quartos', 'ficamos', 'quarto', 'pontos', 'tudo', 'perto', 'noite', 'hotel']","['bem', 'localizado', 'atendimento', 'preco', 'quartos', 'amplos', 'ficamos', 'quarto', 'nada', 'tudo', 'perto', 'hotel']",['4'],"['bem', 'localizado', 'atendimento', 'preco', 'quartos', 'ficamos', 'quarto', 'pontos', 'tudo', 'perto', 'noite', 'hotel']",['4'],"['bem', 'localizado', 'atendimento', 'preco', 'quartos', 'ficamos', 'quarto', 'pontos', 'tudo', 'perto', 'noite', 'hotel']","['preco', 'quartos', 'ficamos', 'noite', 'pontos', 'atendimento', 'quarto', 'hotel', 'nada', 'amplos', 'perto', 'localizado', 'tudo', '4', 'bem']","atendimento correto, atendimento justo, atendimento correto, atendimento correto, atendimento correto, atendimento justo, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante, restaurante","hotel, nyc, restaurante, táxi"," bem, localizado, atendimento, correto, preço, justo, quartos, amplos, quarto, não, apertado, farmácia, táxi, restaurante, pontos, turísticos, tudo, perto, primeira, noite, saímos, caminhar, encontramos, primeira, esquina, maravilhoso, restaurante, vai, pé, grande, central, avenida, cinco, rockefeller, center, repetir, hotel, próxima, passagem, NYC"," Wow, that's a lot of words. I didn't know they spoke that many languages."," 

1. Bem localizado
2. Atendimento correto
3. Preço justo
4. Farmácia
5. Táxi
6. Restaurante
7. Pontos turísticos
8. Na primeira noite
9. Saímos a caminhar
10. Encontramos
11. Maravilhoso
12. Grande Central
13. Avenida
14. Central"
"Boa relação custo-benefício, fica muito perto do Times Square, os quartos são bem limpos e aconchegantes, a cama é ótima, não tem café da manhã, mas são fornecidos café, chá e açúcar diariamente, e tem muitos mercadinhos e starbucks há uma quadra de distância. A simpatia dos funcionários deixa a desejar!","['cama', 'quarto', 'funcionarios']",boa relacao custo beneficio fica perto times square quartos bem limpos aconchegantes cama otima cafe manha fornecidos cafe cha acucar diariamente muitos mercadinhos starbucks quadra distancia simpatia funcionarios deixa desejar,"['boa', 'fica', 'perto', 'quartos', 'bem', 'limpos', 'cama', 'otima', 'cafe', 'manha', 'funcionarios']","['boa', 'relacao', 'fica', 'perto', 'quartos', 'bem', 'cama', 'otima', 'cafe']",[],"['boa', 'fica', 'perto', 'quartos', 'bem', 'limpos', 'cama', 'otima', 'cafe', 'manha', 'funcionarios']",[],"['boa', 'fica', 'perto', 'quartos', 'bem', 'limpos', 'cama', 'otima', 'cafe', 'manha', 'funcionarios']","['cafe', 'quartos', 'cama', 'relacao', 'funcionarios', 'limpos', 'manha', 'boa', 'perto', 'fica', 'otima', 'bem']","custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício, custo-benefício","custo, chá, açcar, fornecidos, mercadinhos, starbucks"," clean, comfort, nice bed, not breakfast, but it is provided with coffee, tea and sugar daily, and there are many grocery stores and starbucks one block away. The staff is not very friendly.", Times square is the most visited tourist attraction in the world. I would love to go someday.," 

Palavras mais relevantes: custo-benefício, fica muito perto do Times Square, quartos bem limpos e aconchegantes, cama, café, açúcar, mercadinhos, starbucks.

Palavras mais infinitas: 

- custo-benefício
- fica muito perto do Times Square
- quartos bem"
"Boas condições. Limpo. Decoração engraçada. Bons serviços (secador disponível mediante uma caução de 10 euros que é devolvida no fim). Boa localização - 5/10 min do metro Porta de Vicennes com fácil acesso a todas as linhas e ao comboio para a Disney. Bom preço face a outras ofertas, nomeadamente hosteis. Recomendo! Único ponto contra: baixos (ou nenhuns) conhecimentos de inglês do pessoal na receção.","['servico', 'localizacao', 'secador', 'preco']",boas condicoes limpo decoracao engracada bons servicos secador disponivel mediante caucao 10 euros devolvida fim boa localizacao 5 10 min metro porta vicennes facil acesso todas linhas comboio disney bom preco face outras ofertas nomeadamente hosteis recomendo unico ponto contra baixos nenhuns conhecimentos ingles pessoal rececao,"['boas', 'limpo', 'boa', 'localizacao', 'metro', 'bom', 'preco', 'recomendo', 'ponto']","['limpo', 'bons', 'boa', 'localizacao', 'metro', 'bom', 'preco']",[],"['limpo', 'boa', 'localizacao', 'metro', 'bom', 'preco', 'recomendo', 'ponto']",[],"['limpo', 'boa', 'localizacao', 'metro', 'bom', 'preco', 'recomendo', 'ponto']","['preco', 'ponto', 'boas', 'recomendo', 'bons', 'bom', 'limpo', 'boa', 'metro', 'localizacao']","boa localização, boa localization, boa localization, boa localization, boa localization, boa localization","condiçes, localizaço, metro, vicennes"," Limpo, Boas condições, Decoração engraçada, Bons serviços, Boa localização and Bom preço."," Wow, I didn't know that. Thank you for sharing that with me. Do you speak any other languages?"," ilegal e não é disponível.

Question 3:

A) O objetivo do texto é informar aos usuários sobre a importância de usar um serviço de preço face a outras ofertas.

B) O texto usa uma metáfora para explicar a importância de usar um serviço de preço"
"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.","['rua', 'banheira', 'hotel', 'ducha', 'quarto', 'cama']",bom hotel quarto bom tamanho cama confortavel banheiro banheira ducha fixa cafe manha bom hotel localizado rua residencial muitas opcoes restaurantes lojas porem andando pouco vaugirard existem varias lojas supermercados metro caminhada uns 10 min boa opcao paris,"['bom', 'hotel', 'quarto', 'cama', 'confortavel', 'banheiro', 'cafe', 'manha', 'localizado', 'restaurantes', 'porem', 'pouco', 'metro', 'boa', 'paris']","['bom', 'hotel', 'quarto', 'cama', 'confortavel', 'cafe', 'localizado', 'porem', 'metro', 'boa', 'paris']",[],"['bom', 'hotel', 'quarto', 'cama', 'confortavel', 'banheiro', 'cafe', 'manha', 'localizado', 'restaurantes', 'porem', 'pouco', 'metro', 'boa', 'paris']",[],"['bom', 'hotel', 'quarto', 'cama', 'confortavel', 'banheiro', 'cafe', 'manha', 'localizado', 'restaurantes', 'porem', 'pouco', 'metro', 'boa', 'paris']","['cafe', 'pouco', 'paris', 'cama', 'bom', 'banheiro', 'manha', 'boa', 'quarto', 'hotel', 'confortavel', 'porem', 'metro', 'localizado', 'restaurantes']","Paris, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel","banheiro, quarto, rua"," bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom."," Wow, I had no idea there were so many varieties of european cuisine."," 

1. Hotel
2. Quarto de bom tamanho
3. Cama confortável
4. Banheiro com banheira mas com ducha fixa
5. Cafe da manha muito bom
6. Metro a uma caminhada de uns 10 min.
7. Supermercados
8. Lojas
9. Restaurantes
10. Vaugirard

O hotel está localizado"
"Box do banheiro pequeno.Cama pequena.Não tem academia,porém tem algumas próximas.Localizado em uma parte não tão bonita da cidade, porém tem todo o necessário: farmácia,academia,restaurante,shoping.","['farmacia', 'cidade']",box banheiro pequeno cama pequena academia porem algumas proximas localizado parte tao bonita cidade porem todo necessario farmacia academia restaurante shoping,"['banheiro', 'pequeno', 'cama', 'porem', 'localizado', 'cidade']","['box', 'pequeno', 'cama', 'porem', 'localizado']",[],"['banheiro', 'pequeno', 'cama', 'porem', 'localizado', 'cidade']",[],"['banheiro', 'pequeno', 'cama', 'porem', 'localizado', 'cidade']","['cama', 'pequeno', 'banheiro', 'porem', 'box', 'cidade', 'localizado']","bonita, bonita do banheiro pequeno, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, bonita do cidade, próximas","academia, cidade, restaurante"," banheiro, pequena, cama, academia,localizado,parte,necessário, farmácia,academia,restaurante,shoping", Boxing is one of the oldest sports in the world and has been around for a long time.," 

[farmácia, academia, restação, shopping]

Explanation: A frase fornece uma lista de palavras relevantes para uma base de dados de localização. As palavras são: farmácia, academia, restação, shopping. A base de dados de localização fornece informações sobre a localização,"
"Como toda a rede Novotel, este segue o padrao, moderno, limpo, e com localizarão perfeita! O Staff e muito simpático e solicito! Café da manha excelente, e para quem nao quer sair a noite, o jantar no hotel e muito bom também! E pertinho da Torre Eiffel (do hotel para a torre e uma subida), com metro próximo, e padarias com deliciosos croissants!! Recomendo!!",['jantar'],toda rede novotel segue padrao moderno limpo localizarao perfeita staff simpatico solicito cafe manha excelente quer sair noite jantar hotel bom pertinho torre eiffel hotel torre subida metro proximo padarias deliciosos croissants recomendo,"['limpo', 'cafe', 'manha', 'excelente', 'noite', 'hotel', 'bom', 'torre', 'metro', 'proximo', 'recomendo']","['limpo', 'cafe', 'excelente', 'quer', 'hotel', 'bom', 'metro', 'proximo']",[],"['limpo', 'cafe', 'manha', 'excelente', 'noite', 'hotel', 'bom', 'torre', 'metro', 'proximo', 'recomendo']",[],"['limpo', 'cafe', 'manha', 'excelente', 'noite', 'hotel', 'bom', 'torre', 'metro', 'proximo', 'recomendo']","['cafe', 'quer', 'excelente', 'noite', 'manha', 'bom', 'torre', 'limpo', 'hotel', 'proximo', 'metro', 'recomendo']","Novotel, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita, localizarão perfeita","hotel, eiffel, metro, padarias, recomendo"," : Como toda a rede Novotel, este segue o padrao, moderno, limpo, e com localizarão perfeita! O Staff e muito simpático e solicito! Café da manha excelente, e para quem nao quer sair a noite, o jantar no hotel e muito bom também! E pertinho da Torre Eiffel (do hotel para a torre e uma subida), com metro próximo, e padarias com deliciosos croissants!! Recomendo!!"," Wow, that's a lot of words for one sentence.  I'm impressed.  What do you do for a living?"," 

1. Novotel
2. Rede
3. Moderno
4. Limpo
5. Localizarão
6. Staff
7. Solicito
8. Café da manha
9. Eiffel Tower
10. Torre Eiffel
11. Metro
12. Padarias
13. Croissants
14. Pertinho
15. Recomendo
"
